availability,category,num_reviews,price_excl_tax,price_incl_tax,product_type,star_rating,tax,title,url
4,Romance,0,59.99,59.99,Books,3,0.0,The Perfect Play (Play by Play #1),https://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html
4,Classics,0,50.26,50.26,Books,2,0.0,The Pilgrim's Progress,https://books.toscrape.com/catalogue/the-pilgrims-progress_353/index.html
4,Default,0,27.88,27.88,Books,3,0.0,The Shining (The Shining #1),https://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html
4,Default,0,52.35,52.35,Books,4,0.0,Vogue Colors A to Z: A Fashion Coloring Book,https://books.toscrape.com/catalogue/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html
5,Add a comment,0,10.79,10.79,Books,3,0.0,A Clash of Kings (A Song of Ice and Fire #2),https://books.toscrape.com/catalogue/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html
5,Fantasy,0,17.21,17.21,Books,4,0.0,A Feast for Crows (A Song of Ice and Fire #4),https://books.toscrape.com/catalogue/a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html
4,Sequential Art,0,50.44,50.44,Books,4,0.0,"Fruits Basket, Vol. 4 (Fruits Basket #4)",https://books.toscrape.com/catalogue/fruits-basket-vol-4-fruits-basket-4_321/index.html
5,Add a comment,0,46.42,46.42,Books,2,0.0,A Game of Thrones (A Song of Ice and Fire #1),https://books.toscrape.com/catalogue/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html
4,Historical Fiction,0,26.77,26.77,Books,1,0.0,Girl With a Pearl Earring,https://books.toscrape.com/catalogue/girl-with-a-pearl-earring_322/index.html
4,Nonfiction,0,27.8,27.8,Books,1,0.0,God Is Not Great: How Religion Poisons Everything,https://books.toscrape.com/catalogue/god-is-not-great-how-religion-poisons-everything_323/index.html
4,Classics,0,32.49,32.49,Books,3,0.0,Gone with the Wind,https://books.toscrape.com/catalogue/gone-with-the-wind_324/index.html
4,Fantasy,0,14.74,14.74,Books,1,0.0,Harry Potter and the Chamber of Secrets (Harry Potter #2),https://books.toscrape.com/catalogue/harry-potter-and-the-chamber-of-secrets-harry-potter-2_325/index.html
4,Fantasy,0,48.75,48.75,Books,5,0.0,Harry Potter and the Half-Blood Prince (Harry Potter #6),https://books.toscrape.com/catalogue/harry-potter-and-the-half-blood-prince-harry-potter-6_326/index.html
4,Fantasy,0,31.63,31.63,Books,4,0.0,Harry Potter and the Order of the Phoenix (Harry Potter #5),https://books.toscrape.com/catalogue/harry-potter-and-the-order-of-the-phoenix-harry-potter-5_327/index.html
4,Young Adult,0,24.17,24.17,Books,4,0.0,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),https://books.toscrape.com/catalogue/harry-potter-and-the-prisoner-of-azkaban-harry-potter-3_328/index.html
4,Default,0,13.9,13.9,Books,3,0.0,Harry Potter and the Sorcerer's Stone (Harry Potter #1),https://books.toscrape.com/catalogue/harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html
4,Horror,0,25.01,25.01,Books,3,0.0,It,https://books.toscrape.com/catalogue/it_330/index.html
4,Classics,0,28.07,28.07,Books,4,0.0,Little Women (Little Women #1),https://books.toscrape.com/catalogue/little-women-little-women-1_331/index.html
4,Horror,0,34.79,34.79,Books,2,0.0,Misery,https://books.toscrape.com/catalogue/misery_332/index.html
4,Default,0,20.44,20.44,Books,4,0.0,Mockingjay (The Hunger Games #3),https://books.toscrape.com/catalogue/mockingjay-the-hunger-games-3_333/index.html
4,Horror,0,47.51,47.51,Books,4,0.0,Needful Things,https://books.toscrape.com/catalogue/needful-things_334/index.html
4,Horror,0,12.75,12.75,Books,4,0.0,Night Shift (Night Shift #1-20),https://books.toscrape.com/catalogue/night-shift-night-shift-1-20_335/index.html
4,Music,0,20.02,20.02,Books,5,0.0,No One Here Gets Out Alive,https://books.toscrape.com/catalogue/no-one-here-gets-out-alive_336/index.html
4,Music,0,12.36,12.36,Books,3,0.0,"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",https://books.toscrape.com/catalogue/orchestra-of-exiles-the-story-of-bronislaw-huberman-the-israel-philharmonic-and-the-one-thousand-jews-he-saved-from-nazi-horrors_337/index.html
4,Default,0,19.67,19.67,Books,5,0.0,Outlander (Outlander #1),https://books.toscrape.com/catalogue/outlander-outlander-1_338/index.html
4,Fantasy,0,49.45,49.45,Books,5,0.0,Paper and Fire (The Great Library #2),https://books.toscrape.com/catalogue/paper-and-fire-the-great-library-2_339/index.html
4,Womens Fiction,0,48.39,48.39,Books,5,0.0,Shopaholic Ties the Knot (Shopaholic #3),https://books.toscrape.com/catalogue/shopaholic-ties-the-knot-shopaholic-3_340/index.html
3,Contemporary,0,24.04,24.04,Books,1,0.0,We Are All Completely Beside Ourselves,https://books.toscrape.com/catalogue/we-are-all-completely-beside-ourselves_301/index.html
3,Nonfiction,0,31.95,31.95,Books,3,0.0,We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,https://books.toscrape.com/catalogue/we-the-people-the-modern-day-figures-who-have-reshaped-and-affirmed-the-founding-fathers-vision-of-america_302/index.html
3,Humor,0,30.89,30.89,Books,5,0.0,When You Are Engulfed in Flames,https://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html
3,Default,0,18.13,18.13,Books,1,0.0,"Where'd You Go, Bernadette",https://books.toscrape.com/catalogue/whered-you-go-bernadette_304/index.html
3,Default,0,46.02,46.02,Books,3,0.0,Wild: From Lost to Found on the Pacific Crest Trail,https://books.toscrape.com/catalogue/wild-from-lost-to-found-on-the-pacific-crest-trail_305/index.html
3,Default,0,21.8,21.8,Books,1,0.0,World War Z: An Oral History of the Zombie War,https://books.toscrape.com/catalogue/world-war-z-an-oral-history-of-the-zombie-war_306/index.html
3,Classics,0,17.73,17.73,Books,3,0.0,Wuthering Heights,https://books.toscrape.com/catalogue/wuthering-heights_307/index.html
3,Default,0,34.77,34.77,Books,1,0.0,Zero History (Blue Ant #3),https://books.toscrape.com/catalogue/zero-history-blue-ant-3_308/index.html
4,Horror,0,49.56,49.56,Books,4,0.0,'Salem's Lot,https://books.toscrape.com/catalogue/salems-lot_309/index.html
4,Religion,0,27.62,27.62,Books,1,0.0,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",https://books.toscrape.com/catalogue/a-history-of-god-the-4000-year-quest-of-judaism-christianity-and-islam_310/index.html
4,Spirituality,0,55.65,55.65,Books,5,0.0,A New Earth: Awakening to Your Life's Purpose,https://books.toscrape.com/catalogue/a-new-earth-awakening-to-your-lifes-purpose_311/index.html
4,Romance,0,56.43,56.43,Books,1,0.0,A Walk to Remember,https://books.toscrape.com/catalogue/a-walk-to-remember_312/index.html
4,Classics,0,57.22,57.22,Books,3,0.0,Animal Farm,https://books.toscrape.com/catalogue/animal-farm_313/index.html
4,Fiction,0,26.58,26.58,Books,5,0.0,Atlas Shrugged,https://books.toscrape.com/catalogue/atlas-shrugged_314/index.html
4,Classics,0,58.63,58.63,Books,3,0.0,Candide,https://books.toscrape.com/catalogue/candide_316/index.html
4,Womens Fiction,0,21.94,21.94,Books,1,0.0,Can You Keep a Secret?,https://books.toscrape.com/catalogue/can-you-keep-a-secret_315/index.html
4,Romance,0,13.38,13.38,Books,3,0.0,Changing the Game (Play by Play #2),https://books.toscrape.com/catalogue/changing-the-game-play-by-play-2_317/index.html
4,Default,0,48.94,48.94,Books,2,0.0,Confessions of a Shopaholic (Shopaholic #1),https://books.toscrape.com/catalogue/confessions-of-a-shopaholic-shopaholic-1_318/index.html
4,Romance,0,12.87,12.87,Books,1,0.0,Dark Lover (Black Dagger Brotherhood #1),https://books.toscrape.com/catalogue/dark-lover-black-dagger-brotherhood-1_319/index.html
3,Food and Drink,0,23.59,23.59,Books,1,0.0,The Smitten Kitchen Cookbook,https://books.toscrape.com/catalogue/the-smitten-kitchen-cookbook_281/index.html
3,Horror,0,57.86,57.86,Books,2,0.0,The Stand,https://books.toscrape.com/catalogue/the-stand_282/index.html
3,Childrens,0,48.77,48.77,Books,1,0.0,The Thing About Jellyfish,https://books.toscrape.com/catalogue/the-thing-about-jellyfish_283/index.html
3,Add a comment,0,10.02,10.02,Books,2,0.0,The Tipping Point: How Little Things Can Make a Big Difference,https://books.toscrape.com/catalogue/the-tipping-point-how-little-things-can-make-a-big-difference_284/index.html
3,Thriller,0,15.77,15.77,Books,1,0.0,The Travelers,https://books.toscrape.com/catalogue/the-travelers_285/index.html
3,Womens Fiction,0,45.75,45.75,Books,4,0.0,The Undomestic Goddess,https://books.toscrape.com/catalogue/the-undomestic-goddess_286/index.html
3,Sequential Art,0,14.41,14.41,Books,3,0.0,"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-3-commercial-suicide-the-wicked-the-divine_287/index.html
3,Childrens,0,56.07,56.07,Books,3,0.0,The Wild Robot,https://books.toscrape.com/catalogue/the-wild-robot_288/index.html
3,Fiction,0,23.21,23.21,Books,3,0.0,Three-Martini Lunch,https://books.toscrape.com/catalogue/three-martini-lunch_290/index.html
3,Psychology,0,21.14,21.14,Books,1,0.0,"Thinking, Fast and Slow",https://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html
3,Nonfiction,0,53.51,53.51,Books,1,0.0,"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",https://books.toscrape.com/catalogue/trespassing-across-america-one-mans-epic-never-done-before-and-sort-of-illegal-hike-across-the-heartland_291/index.html
3,Womens Fiction,0,42.8,42.8,Books,2,0.0,Twenties Girl,https://books.toscrape.com/catalogue/twenties-girl_292/index.html
3,Default,0,41.93,41.93,Books,2,0.0,Twilight (Twilight #1),https://books.toscrape.com/catalogue/twilight-twilight-1_293/index.html
3,Young Adult,0,32.74,32.74,Books,2,0.0,Two Boys Kissing,https://books.toscrape.com/catalogue/two-boys-kissing_294/index.html
3,Nonfiction,0,30.0,30.0,Books,1,0.0,Under the Banner of Heaven: A Story of Violent Faith,https://books.toscrape.com/catalogue/under-the-banner-of-heaven-a-story-of-violent-faith_295/index.html
3,Nonfiction,0,58.09,58.09,Books,1,0.0,"Unstuffed: Decluttering Your Home, Mind, and Soul",https://books.toscrape.com/catalogue/unstuffed-decluttering-your-home-mind-and-soul_296/index.html
3,Food and Drink,0,13.66,13.66,Books,2,0.0,Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,https://books.toscrape.com/catalogue/vegan-vegetarian-omnivore-dinner-for-everyone-at-the-table_297/index.html
3,Nonfiction,0,50.66,50.66,Books,3,0.0,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,https://books.toscrape.com/catalogue/very-good-lives-the-fringe-benefits-of-failure-and-the-importance-of-imagination_298/index.html
3,Historical Fiction,0,21.07,21.07,Books,5,0.0,Voyager (Outlander #3),https://books.toscrape.com/catalogue/voyager-outlander-3_299/index.html
3,Young Adult,0,32.36,32.36,Books,3,0.0,Walk the Edge (Thunder Road #2),https://books.toscrape.com/catalogue/walk-the-edge-thunder-road-2_300/index.html
3,Childrens,0,43.59,43.59,Books,5,0.0,The Lonely Ones,https://books.toscrape.com/catalogue/the-lonely-ones_261/index.html
3,Default,0,58.09,58.09,Books,2,0.0,The Lover's Dictionary,https://books.toscrape.com/catalogue/the-lovers-dictionary_262/index.html
3,Default,0,20.93,20.93,Books,1,0.0,The Maze Runner (The Maze Runner #1),https://books.toscrape.com/catalogue/the-maze-runner-the-maze-runner-1_263/index.html
3,Nonfiction,0,37.25,37.25,Books,2,0.0,The Name of God is Mercy,https://books.toscrape.com/catalogue/the-name-of-god-is-mercy_264/index.html
3,Womens Fiction,0,52.53,52.53,Books,5,0.0,The Nanny Diaries (Nanny #1),https://books.toscrape.com/catalogue/the-nanny-diaries-nanny-1_265/index.html
3,Young Adult,0,44.92,44.92,Books,3,0.0,The New Guy (and Other Senior Year Distractions),https://books.toscrape.com/catalogue/the-new-guy-and-other-senior-year-distractions_266/index.html
3,Fiction,0,26.26,26.26,Books,4,0.0,The Nightingale,https://books.toscrape.com/catalogue/the-nightingale_267/index.html
3,Romance,0,45.43,45.43,Books,1,0.0,The Obsession,https://books.toscrape.com/catalogue/the-obsession_268/index.html
3,Default,0,36.8,36.8,Books,3,0.0,The Paris Wife,https://books.toscrape.com/catalogue/the-paris-wife_269/index.html
3,Classics,0,29.7,29.7,Books,2,0.0,The Picture of Dorian Gray,https://books.toscrape.com/catalogue/the-picture-of-dorian-gray_270/index.html
3,Romance,0,12.25,12.25,Books,1,0.0,The Purest Hook (Second Circle Tattoos #3),https://books.toscrape.com/catalogue/the-purest-hook-second-circle-tattoos-3_271/index.html
3,Add a comment,0,37.19,37.19,Books,3,0.0,The Purpose Driven Life: What on Earth Am I Here for?,https://books.toscrape.com/catalogue/the-purpose-driven-life-what-on-earth-am-i-here-for_272/index.html
3,Historical Fiction,0,35.66,35.66,Books,5,0.0,The Red Tent,https://books.toscrape.com/catalogue/the-red-tent_273/index.html
3,Add a comment,0,34.77,34.77,Books,1,0.0,The Rest Is Noise: Listening to the Twentieth Century,https://books.toscrape.com/catalogue/the-rest-is-noise-listening-to-the-twentieth-century_274/index.html
3,Biography,0,42.57,42.57,Books,3,0.0,The Rise of Theodore Roosevelt (Theodore Roosevelt #1),https://books.toscrape.com/catalogue/the-rise-of-theodore-roosevelt-theodore-roosevelt-1_276/index.html
3,Travel,0,23.21,23.21,Books,1,0.0,The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),https://books.toscrape.com/catalogue/the-road-to-little-dribbling-adventures-of-an-american-in-britain-notes-from-a-small-island-2_277/index.html
3,Fantasy,0,58.64,58.64,Books,4,0.0,The Rose & the Dagger (The Wrath and the Dawn #2),https://books.toscrape.com/catalogue/the-rose-the-dagger-the-wrath-and-the-dawn-2_278/index.html
3,Science Fiction,0,10.92,10.92,Books,1,0.0,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),https://books.toscrape.com/catalogue/the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275/index.html
3,Womens Fiction,0,44.29,44.29,Books,1,0.0,The Devil Wears Prada (The Devil Wears Prada #1),https://books.toscrape.com/catalogue/the-devil-wears-prada-the-devil-wears-prada-1_243/index.html
3,Childrens,0,26.33,26.33,Books,5,0.0,The Day the Crayons Came Home (Crayons),https://books.toscrape.com/catalogue/the-day-the-crayons-came-home-crayons_241/index.html
3,Default,0,52.25,52.25,Books,4,0.0,The Demon-Haunted World: Science as a Candle in the Dark,https://books.toscrape.com/catalogue/the-demon-haunted-world-science-as-a-candle-in-the-dark_242/index.html
3,Science,0,57.35,57.35,Books,5,0.0,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",https://books.toscrape.com/catalogue/the-disappearing-spoon-and-other-true-tales-of-madness-love-and-the-history-of-the-world-from-the-periodic-table-of-the-elements_244/index.html
3,Science,0,13.03,13.03,Books,4,0.0,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",https://books.toscrape.com/catalogue/the-elegant-universe-superstrings-hidden-dimensions-and-the-quest-for-the-ultimate-theory_245/index.html
3,Add a comment,0,22.13,22.13,Books,4,0.0,"The End of Faith: Religion, Terror, and the Future of Reason",https://books.toscrape.com/catalogue/the-end-of-faith-religion-terror-and-the-future-of-reason_246/index.html
3,Mystery,0,43.45,43.45,Books,3,0.0,The Exiled,https://books.toscrape.com/catalogue/the-exiled_247/index.html
3,Add a comment,0,57.48,57.48,Books,1,0.0,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),https://books.toscrape.com/catalogue/the-girl-who-kicked-the-hornets-nest-millennium-trilogy-3_248/index.html
3,Default,0,22.14,22.14,Books,2,0.0,The Girl Who Played with Fire (Millennium Trilogy #2),https://books.toscrape.com/catalogue/the-girl-who-played-with-fire-millennium-trilogy-2_249/index.html
3,Horror,0,49.47,49.47,Books,3,0.0,The Girl with All the Gifts,https://books.toscrape.com/catalogue/the-girl-with-all-the-gifts_250/index.html
3,Default,0,12.3,12.3,Books,1,0.0,The Giver (The Giver Quartet #1),https://books.toscrape.com/catalogue/the-giver-the-giver-quartet-1_251/index.html
3,Default,0,43.58,43.58,Books,3,0.0,The Goldfinch,https://books.toscrape.com/catalogue/the-goldfinch_252/index.html
3,Historical Fiction,0,49.53,49.53,Books,1,0.0,The Guernsey Literary and Potato Peel Pie Society,https://books.toscrape.com/catalogue/the-guernsey-literary-and-potato-peel-pie-society_253/index.html
3,History,0,14.54,14.54,Books,2,0.0,The Guns of August,https://books.toscrape.com/catalogue/the-guns-of-august_254/index.html
3,Add a comment,0,47.8,47.8,Books,3,0.0,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),https://books.toscrape.com/catalogue/the-hitchhikers-guide-to-the-galaxy-hitchhikers-guide-to-the-galaxy-1_255/index.html
3,Fiction,0,52.51,52.51,Books,5,0.0,The Husband's Secret,https://books.toscrape.com/catalogue/the-husbands-secret_256/index.html
3,Fiction,0,27.41,27.41,Books,1,0.0,The Infinities,https://books.toscrape.com/catalogue/the-infinities_257/index.html
3,Young Adult,0,29.64,29.64,Books,4,0.0,"The Land of 10,000 Madonnas",https://books.toscrape.com/catalogue/the-land-of-10000-madonnas_258/index.html
3,Historical Fiction,0,55.55,55.55,Books,2,0.0,The Last Painting of Sara de Vos,https://books.toscrape.com/catalogue/the-last-painting-of-sara-de-vos_259/index.html
3,Business,0,33.92,33.92,Books,3,0.0,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,https://books.toscrape.com/catalogue/the-lean-startup-how-todays-entrepreneurs-use-continuous-innovation-to-create-radically-successful-businesses_260/index.html
3,Sequential Art,0,55.55,55.55,Books,5,0.0,"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",https://books.toscrape.com/catalogue/the-sandman-vol-3-dream-country-the-sandman-volumes-3_279/index.html
3,Mystery,0,23.05,23.05,Books,5,0.0,The Silkworm (Cormoran Strike #2),https://books.toscrape.com/catalogue/the-silkworm-cormoran-strike-2_280/index.html
3,Default,0,46.45,46.45,Books,2,0.0,Shopaholic & Baby (Shopaholic #5),https://books.toscrape.com/catalogue/shopaholic-baby-shopaholic-5_221/index.html
3,Fantasy,0,24.72,24.72,Books,2,0.0,Soldier (Talon #3),https://books.toscrape.com/catalogue/soldier-talon-3_222/index.html
3,Womens Fiction,0,54.62,54.62,Books,1,0.0,Something Blue (Darcy & Rachel #2),https://books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html
3,Womens Fiction,0,48.96,48.96,Books,5,0.0,Something Borrowed (Darcy & Rachel #1),https://books.toscrape.com/catalogue/something-borrowed-darcy-rachel-1_224/index.html
3,Nonfiction,0,49.51,49.51,Books,1,0.0,Spilled Milk: Based on a True Story,https://books.toscrape.com/catalogue/spilled-milk-based-on-a-true-story_225/index.html
3,Nonfiction,0,36.74,36.74,Books,3,0.0,Stiff: The Curious Lives of Human Cadavers,https://books.toscrape.com/catalogue/stiff-the-curious-lives-of-human-cadavers_226/index.html
3,Science,0,25.83,25.83,Books,2,0.0,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",https://books.toscrape.com/catalogue/surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227/index.html
3,Fiction,0,22.1,22.1,Books,1,0.0,The Art of Fielding,https://books.toscrape.com/catalogue/the-art-of-fielding_228/index.html
3,Food and Drink,0,34.32,34.32,Books,3,0.0,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",https://books.toscrape.com/catalogue/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229/index.html
3,Default,0,23.43,23.43,Books,2,0.0,The Autobiography of Malcolm X,https://books.toscrape.com/catalogue/the-autobiography-of-malcolm-x_230/index.html
3,Add a comment,0,53.71,53.71,Books,5,0.0,The Blind Side: Evolution of a Game,https://books.toscrape.com/catalogue/the-blind-side-evolution-of-a-game_231/index.html
3,Sports and Games,0,44.84,44.84,Books,5,0.0,The Book of Basketball: The NBA According to The Sports Guy,https://books.toscrape.com/catalogue/the-book-of-basketball-the-nba-according-to-the-sports-guy_232/index.html
3,Default,0,53.49,53.49,Books,2,0.0,The Book Thief,https://books.toscrape.com/catalogue/the-book-thief_233/index.html
3,Add a comment,0,47.84,47.84,Books,1,0.0,The Case for Christ (Cases for Christianity),https://books.toscrape.com/catalogue/the-case-for-christ-cases-for-christianity_234/index.html
3,Childrens,0,16.26,16.26,Books,2,0.0,The Cat in the Hat (Beginner Books B-1),https://books.toscrape.com/catalogue/the-cat-in-the-hat-beginner-books-b-1_235/index.html
3,Add a comment,0,24.55,24.55,Books,1,0.0,The Catcher in the Rye,https://books.toscrape.com/catalogue/the-catcher-in-the-rye_236/index.html
3,Add a comment,0,41.32,41.32,Books,5,0.0,The Complete Poems,https://books.toscrape.com/catalogue/the-complete-poems_237/index.html
3,Default,0,32.87,32.87,Books,2,0.0,One for the Money (Stephanie Plum #1),https://books.toscrape.com/catalogue/one-for-the-money-stephanie-plum-1_201/index.html
3,Sequential Art,0,31.45,31.45,Books,3,0.0,Original Fake,https://books.toscrape.com/catalogue/original-fake_203/index.html
3,Default,0,24.61,24.61,Books,2,0.0,Orange Is the New Black,https://books.toscrape.com/catalogue/orange-is-the-new-black_202/index.html
3,Nonfiction,0,14.16,14.16,Books,1,0.0,Outliers: The Story of Success,https://books.toscrape.com/catalogue/outliers-the-story-of-success_204/index.html
3,Default,0,56.68,56.68,Books,2,0.0,Packing for Mars: The Curious Science of Life in the Void,https://books.toscrape.com/catalogue/packing-for-mars-the-curious-science-of-life-in-the-void_205/index.html
3,Sequential Art,0,39.13,39.13,Books,1,0.0,Persepolis: The Story of a Childhood (Persepolis #1-2),https://books.toscrape.com/catalogue/persepolis-the-story-of-a-childhood-persepolis-1-2_206/index.html
3,Sequential Art,0,43.63,43.63,Books,3,0.0,Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),https://books.toscrape.com/catalogue/prodigy-the-graphic-novel-legend-the-graphic-novel-2_207/index.html
3,Default,0,43.55,43.55,Books,1,0.0,Quiet: The Power of Introverts in a World That Can't Stop Talking,https://books.toscrape.com/catalogue/quiet-the-power-of-introverts-in-a-world-that-cant-stop-talking_208/index.html
3,Childrens,0,28.54,28.54,Books,3,0.0,Red: The True Story of Red Riding Hood,https://books.toscrape.com/catalogue/red-the-true-story-of-red-riding-hood_210/index.html
3,Science Fiction,0,19.07,19.07,Books,4,0.0,Ready Player One,https://books.toscrape.com/catalogue/ready-player-one_209/index.html
3,Business,0,44.88,44.88,Books,2,0.0,Rework,https://books.toscrape.com/catalogue/rework_212/index.html
3,Nonfiction,0,41.67,41.67,Books,4,0.0,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",https://books.toscrape.com/catalogue/rise-of-the-rocket-girls-the-women-who-propelled-us-from-missiles-to-the-moon-to-mars_213/index.html
3,Romance,0,11.1,11.1,Books,3,0.0,Reservations for Two,https://books.toscrape.com/catalogue/reservations-for-two_211/index.html
3,Add a comment,0,50.11,50.11,Books,3,0.0,Rogue Lawyer (Rogue Lawyer #1),https://books.toscrape.com/catalogue/rogue-lawyer-rogue-lawyer-1_214/index.html
3,Autobiography,0,12.91,12.91,Books,4,0.0,Running with Scissors,https://books.toscrape.com/catalogue/running-with-scissors_215/index.html
3,Add a comment,0,46.29,46.29,Books,1,0.0,Sarah's Key,https://books.toscrape.com/catalogue/sarahs-key_217/index.html
3,Sequential Art,0,21.57,21.57,Books,5,0.0,"Saga, Volume 3 (Saga (Collected Editions) #3)",https://books.toscrape.com/catalogue/saga-volume-3-saga-collected-editions-3_216/index.html
3,Science,0,30.6,30.6,Books,4,0.0,Seven Brief Lessons on Physics,https://books.toscrape.com/catalogue/seven-brief-lessons-on-physics_219/index.html
3,Young Adult,0,14.57,14.57,Books,4,0.0,Scarlet (The Lunar Chronicles #2),https://books.toscrape.com/catalogue/scarlet-the-lunar-chronicles-2_218/index.html
3,Add a comment,0,52.33,52.33,Books,2,0.0,Seven Days in the Art World,https://books.toscrape.com/catalogue/seven-days-in-the-art-world_220/index.html
3,Classics,0,26.78,26.78,Books,4,0.0,The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),https://books.toscrape.com/catalogue/the-complete-stories-and-poems-the-works-of-edgar-allan-poe-cameo-edition_238/index.html
3,Young Adult,0,53.04,53.04,Books,5,0.0,Lady Renegades (Rebel Belle #3),https://books.toscrape.com/catalogue/lady-renegades-rebel-belle-3_181/index.html
3,Humor,0,55.5,55.5,Books,5,0.0,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",https://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html
3,Default,0,25.02,25.02,Books,1,0.0,"Lean In: Women, Work, and the Will to Lead",https://books.toscrape.com/catalogue/lean-in-women-work-and-the-will-to-lead_183/index.html
3,Young Adult,0,43.69,43.69,Books,4,0.0,Legend (Legend #1),https://books.toscrape.com/catalogue/legend-legend-1_184/index.html
3,Nonfiction,0,22.2,22.2,Books,1,0.0,Letter to a Christian Nation,https://books.toscrape.com/catalogue/letter-to-a-christian-nation_186/index.html
3,Nonfiction,0,45.11,45.11,Books,1,0.0,Let's Pretend This Never Happened: A Mostly True Memoir,https://books.toscrape.com/catalogue/lets-pretend-this-never-happened-a-mostly-true-memoir_185/index.html
3,Default,0,26.13,26.13,Books,2,0.0,Life After Life,https://books.toscrape.com/catalogue/life-after-life_187/index.html
3,Autobiography,0,59.04,59.04,Books,5,0.0,Life Without a Recipe,https://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html
3,Science Fiction,0,33.26,33.26,Books,2,0.0,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",https://books.toscrape.com/catalogue/life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html
3,Fiction,0,12.47,12.47,Books,3,0.0,Lila (Gilead #3),https://books.toscrape.com/catalogue/lila-gilead-3_190/index.html
3,Autobiography,0,11.87,11.87,Books,2,0.0,Lust & Wonder,https://books.toscrape.com/catalogue/lust-wonder_191/index.html
3,Add a comment,0,34.98,34.98,Books,2,0.0,Manuscript Found in Accra,https://books.toscrape.com/catalogue/manuscript-found-in-accra_192/index.html
3,Autobiography,0,57.6,57.6,Books,2,0.0,Me Talk Pretty One Day,https://books.toscrape.com/catalogue/me-talk-pretty-one-day_193/index.html
3,Fantasy,0,55.46,55.46,Books,2,0.0,Midnight Riot (Peter Grant/ Rivers of London - books #1),https://books.toscrape.com/catalogue/midnight-riot-peter-grant-rivers-of-london-books-1_194/index.html
3,Nonfiction,0,57.83,57.83,Books,1,0.0,"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",https://books.toscrape.com/catalogue/miracles-from-heaven-a-little-girl-her-journey-to-heaven-and-her-amazing-story-of-healing_195/index.html
3,Default,0,29.4,29.4,Books,1,0.0,Morning Star (Red Rising #3),https://books.toscrape.com/catalogue/morning-star-red-rising-3_196/index.html
3,Humor,0,31.69,31.69,Books,3,0.0,Naked,https://books.toscrape.com/catalogue/naked_197/index.html
3,Travel,0,38.95,38.95,Books,3,0.0,Neither Here nor There: Travels in Europe,https://books.toscrape.com/catalogue/neither-here-nor-there-travels-in-europe_198/index.html
3,Young Adult,0,42.21,42.21,Books,4,0.0,Golden (Heart of Dread #3),https://books.toscrape.com/catalogue/golden-heart-of-dread-3_161/index.html
